PitcherNational,PreAP_ER(TotalEarnedRunCnt),PreAP_TotalHittingCnt,PreAP_IP,PreAP_BF,PreAP_NP,PreAP_HR,PreAP_BB,PreAP_SO,PreAP_RunCnt,PreSO%,PreBB%,PreHR%,PreFIP,PreBABIP,PreERA,PreWHIP,PreBAT.A_AB,PreBAT.A_RBI,PreBAT.A_R,PreBAT.A_H,PreBAT.A_BB,PreBAT.A_SO,PreBAT.BIP%,PreBAT.BABIP,PreBAT.WOBA,PreBAT.BB%,PreBAT.K%,Brother.PitcherNational,Brother.PreAP_ER(TotalEarnedRunCnt),Brother.PreAP_TotalHittingCnt,Brother.PreAP_IP,Brother.PreAP_BF,Brother.PreAP_NP,Brother.PreAP_HR,Brother.PreAP_BB,Brother.PreAP_SO,Brother.PreAP_RunCnt,Brother.PreSO%,Brother.PreBB%,Brother.PreHR%,Brother.PreFIP,Brother.PreBABIP,Brother.PreERA,Brother.PreWHIP,Brother.PreBAT.A_AB,Brother.PreBAT.A_RBI,Brother.PreBAT.A_R,Brother.PreBAT.A_H,Brother.PreBAT.A_BB,Brother.PreBAT.A_SO,Brother.PreBAT.BIP%,Brother.PreBAT.BABIP,Brother.PreBAT.WOBA,Brother.PreBAT.BB%,Brother.PreBAT.K%,DayNight_D,PitcherHabit_0,PitcherHabit_1,PitcherHabit_2,PitcherHabit_3,PitcherHabit_4,Brother.PitcherHabit_0,Brother.PitcherHabit_1,Brother.PitcherHabit_2,Brother.PitcherHabit_3,Brother.PitcherHabit_4,VisitingHomeType_1,WinLoss_0,WinLoss_1,WinLoss_2
1.0,27.0,66.0,87.0,358.0,1508.0,8.0,32.0,75.0,31.0,0.19354838,0.06451613,0.0,2.8666666,0.045454547,0.0,0.33333334,3768.0,576.0,614.0,1086.0,352.0,818.0,0.73333335,0.54545456,0.5063111,0.06521739,0.1521739,0.0,20.0,59.0,38.0,183.0,659.0,9.0,12.0,13.0,28.0,0.0952381,0.04761905,0.04761905,6.2,0.47058824,6.75,2.5,3747.0,493.0,526.0,1046.0,287.0,782.0,0.7096774,0.045454547,0.09983871,0.06451613,0.19354838,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,53.0,156.0,154.0,647.0,2383.0,12.0,29.0,136.0,71.0,0.16,0.08,0.04,5.2,0.05882353,1.2857143,0.5714286,3972.0,597.0,637.0,1137.0,369.0,864.0,0.6666667,0.3846154,0.44413158,0.12195122,0.12195122,1.0,45.0,93.0,92.0,425.0,1595.0,8.0,48.0,83.0,57.0,0.13043478,0.17391305,0.0,5.45,0.46153846,11.25,2.5,3946.0,516.0,552.0,1099.0,312.0,818.0,0.6060606,0.05,0.19654545,0.12121212,0.21212122,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,16.0,35.0,28.0,124.0,451.0,4.0,6.0,16.0,17.0,0.17857143,0.071428575,0.035714287,4.788235,0.47368422,6.352941,2.1176472,4088.0,625.0,666.0,1182.0,381.0,888.0,0.64444447,0.51724136,0.4713182,0.08510638,0.21276596,1.0,35.0,72.0,58.666668,269.0,1053.0,6.0,21.0,50.0,39.0,0.2857143,0.071428575,0.035714287,4.4,0.5625,16.2,2.4,4019.0,524.0,560.0,1121.0,316.0,832.0,0.7380952,0.48387095,0.41035715,0.046511628,0.18604651,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,4.0,13.0,11.666667,52.0,212.0,2.0,4.0,12.0,4.0,0.18518518,0.037037037,0.074074075,6.5529413,0.36842105,6.352941,1.7647059,227.0,27.0,27.0,54.0,16.0,48.0,0.7567568,0.2857143,0.30483785,0.054054055,0.16216215,0.0,0.0,9.0,12.666667,49.0,194.0,0.0,2.0,7.0,0.0,0.23076923,0.07692308,0.0,2.3428571,0.22222222,0.0,0.85714287,246.0,35.0,38.0,62.0,22.0,58.0,0.6744186,0.44827586,0.45448837,0.06818182,0.18181819,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,3.0,7.0,11.0,45.0,182.0,1.0,4.0,10.0,4.0,0.0,0.09090909,0.045454547,8.2,0.11764706,3.6,1.0,258.0,27.0,27.0,57.0,19.0,57.0,0.64705884,0.13636364,0.14311765,0.0882353,0.2647059,0.0,4.0,10.0,11.333333,48.0,186.0,1.0,3.0,7.0,4.0,0.26923078,0.07692308,0.0,2.057143,0.11764706,0.0,0.5714286,273.0,37.0,40.0,66.0,25.0,61.0,0.71875,0.13043478,0.27059376,0.09375,0.09375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,13.0,24.0,18.0,83.0,299.0,3.0,2.0,11.0,16.0,0.14814815,0.0,0.037037037,4.3428574,0.14285715,2.5714285,0.5714286,467.0,63.0,64.0,114.0,42.0,98.0,0.6363636,0.32142857,0.33335716,0.1590909,0.18181819,1.0,5.0,15.0,17.666666,76.0,286.0,2.0,5.0,10.0,7.0,0.26086956,0.17391305,0.04347826,5.8,0.16666667,3.6,1.4,451.0,63.0,66.0,110.0,37.0,100.0,0.6904762,0.27586207,0.36035714,0.04761905,0.14285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,7.0,19.0,16.0,69.0,234.0,2.0,1.0,5.0,8.0,0.115384616,0.0,0.0,2.2,0.3043478,6.0,1.1666666,503.0,72.0,73.0,128.0,44.0,106.0,0.68421054,0.46153846,0.44189474,0.05263158,0.21052632,0.0,17.0,33.0,21.333334,104.0,358.0,2.0,7.0,13.0,18.0,0.23076923,0.038461536,0.07692308,7.123077,0.5294118,18.692308,2.7692308,488.0,68.0,72.0,121.0,38.0,104.0,0.8,0.28125,0.395175,0.025,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,18.0,32.0,24.0,109.0,400.0,7.0,4.0,13.0,21.0,0.07692308,0.07692308,0.15384616,12.2,0.22222222,7.5,1.6666666,633.0,101.0,102.0,169.0,59.0,129.0,0.71794873,0.35714287,0.39164102,0.102564104,0.12820512,0.0,12.0,21.0,20.0,85.0,328.0,2.0,5.0,11.0,12.0,0.0,0.11111111,0.055555556,10.325,0.53333336,27.0,4.125,606.0,82.0,88.0,147.0,46.0,129.0,0.65789473,0.32,0.4876316,0.10526316,0.13157895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.0,10.0,23.0,22.666666,100.0,403.0,2.0,8.0,15.0,10.0,0.14285715,0.0952381,0.0,3.2,0.25,3.6,1.2,534.0,77.0,78.0,138.0,46.0,110.0,0.7941176,0.33333334,0.34718183,0.05882353,0.11764706,0.0,6.0,15.0,15.666667,65.0,233.0,1.0,2.0,8.0,7.0,0.09090909,0.0,0.045454547,4.8875,0.36842105,6.75,1.5,523.0,70.0,75.0,127.0,41.0,110.0,0.7631579,0.20689656,0.2081579,0.078947365,0.15789473,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,9.0,24.0,21.0,90.0,301.0,2.0,1.0,8.0,11.0,0.14285715,0.0,0.0,2.6,0.3125,3.6,1.0,653.0,104.0,105.0,174.0,60.0,134.0,0.52,0.23076923,0.4128,0.04,0.2,0.0,8.0,20.0,22.0,99.0,377.0,4.0,6.0,15.0,10.0,0.2173913,0.04347826,0.08695652,10.353847,0.27272728,6.230769,1.3846154,572.0,73.0,79.0,135.0,42.0,124.0,0.8,0.3125,0.26255,0.0,0.14285715,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,10.0,28.0,30.666666,130.0,511.0,2.0,10.0,23.0,10.0,0.26666668,0.06666667,0.0,1.95,0.25,0.0,0.875,694.0,104.0,105.0,182.0,63.0,144.0,0.70454544,0.2580645,0.2285,0.06818182,0.22727273,1.0,6.0,19.0,20.666666,86.0,314.0,1.0,4.0,11.0,7.0,0.14285715,0.0952381,0.0,3.2,0.25,0.0,1.2,643.0,85.0,91.0,155.0,51.0,139.0,0.61904764,0.26923078,0.28836584,0.11627907,0.23255815,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,39.0,32.333332,145.0,579.0,5.0,11.0,25.0,17.0,0.16666667,0.083333336,0.0,2.8666666,0.2777778,0.0,1.1666666,913.0,115.0,118.0,234.0,81.0,193.0,0.7878788,0.15384616,0.19454545,0.09090909,0.12121212,0.0,9.0,33.0,29.666666,127.0,500.0,0.0,7.0,18.0,13.0,0.074074075,0.11111111,0.0,3.9142857,0.18181819,1.2857143,1.0,816.0,109.0,115.0,201.0,64.0,169.0,0.74358976,0.31034482,0.30820513,0.102564104,0.15384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,21.0,38.0,30.0,143.0,593.0,7.0,9.0,25.0,28.0,0.29166666,0.0,0.041666668,3.0,0.4375,7.2,1.6,946.0,117.0,120.0,240.0,82.0,200.0,0.7352941,0.2,0.22097059,0.029411765,0.20588236,1.0,16.0,32.0,32.666668,133.0,512.0,4.0,8.0,18.0,16.0,0.15384616,0.038461536,0.038461536,4.3428574,0.15,2.5714285,0.71428573,855.0,116.0,122.0,213.0,65.0,180.0,0.64285713,0.37037036,0.36583334,0.023809524,0.26190478,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,12.0,43.0,39.333332,169.0,660.0,5.0,12.0,27.0,17.0,0.083333336,0.041666668,0.0,3.057143,0.1904762,0.0,0.71428573,1167.0,128.0,135.0,283.0,103.0,268.0,0.7,0.21428572,0.1931282,0.075,0.225,0.0,12.0,44.0,43.666668,182.0,708.0,1.0,10.0,34.0,17.0,0.2413793,0.06896552,0.0,2.2,0.2,1.125,0.75,1163.0,152.0,162.0,300.0,86.0,236.0,0.7631579,0.2413793,0.24089473,0.078947365,0.15789473,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,27.0,49.0,41.333332,181.0,669.0,8.0,10.0,25.0,30.0,0.045454547,0.09090909,0.045454547,6.0333333,0.16666667,1.5,1.0,1202.0,131.0,138.0,294.0,104.0,274.0,0.7777778,0.35714287,0.33369446,0.027777778,0.16666667,1.0,21.0,47.0,43.666668,178.0,675.0,5.0,9.0,22.0,22.0,0.125,0.041666668,0.041666668,4.866667,0.36842105,3.0,1.5,1195.0,153.0,163.0,308.0,89.0,241.0,0.7222222,0.26923078,0.31966665,0.083333336,0.1388889,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.0,5.0,16.0,18.666666,76.0,267.0,0.0,3.0,15.0,6.0,0.1764706,0.0882353,0.0,2.8086956,0.25,3.5217392,1.173913,1362.0,150.0,159.0,337.0,120.0,309.0,0.6875,0.27272728,0.2128125,0.03125,0.28125,0.0,29.0,58.0,43.666668,201.0,746.0,3.0,14.0,29.0,30.0,0.2173913,0.04347826,0.0,2.0333333,0.29411766,3.0,1.0,1353.0,171.0,182.0,351.0,100.0,271.0,0.68421054,0.26923078,0.28307894,0.07692308,0.20512821,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,11.0,20.0,16.333334,83.0,292.0,0.0,9.0,9.0,12.0,0.125,0.375,0.0,18.2,0.6666667,40.5,7.5,1394.0,158.0,169.0,343.0,128.0,315.0,0.63414633,0.1923077,0.304725,0.1904762,0.14285715,0.0,4.0,3.0,3.0,17.0,71.0,0.0,4.0,3.0,4.0,0.1764706,0.23529412,0.0,5.2,0.33333334,12.0,2.3333333,1386.0,177.0,188.0,359.0,107.0,277.0,0.64285713,0.25925925,0.3335122,0.16666667,0.14285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,17.0,56.0,51.333332,209.0,699.0,3.0,4.0,23.0,21.0,0.09090909,0.045454547,0.0,3.0333333,0.2631579,0.0,1.0,1424.0,164.0,175.0,349.0,137.0,321.0,0.5897436,0.2173913,0.3583846,0.23076923,0.15384616,0.0,3.0,3.0,4.3333335,23.0,101.0,0.0,7.0,4.0,3.0,0.11764706,0.4117647,0.0,9.575,0.25,10.125,3.375,1417.0,179.0,190.0,365.0,108.0,282.0,0.8125,0.23076923,0.1913125,0.03125,0.15625,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.0,22.0,57.0,49.333332,217.0,857.0,7.0,17.0,40.0,27.0,0.36363637,0.18181819,0.045454547,5.0,0.375,3.6,1.6,1526.0,182.0,196.0,379.0,149.0,343.0,0.63414633,0.30769232,0.34387806,0.12195122,0.2195122,0.0,32.0,58.0,51.666668,221.0,855.0,8.0,17.0,29.0,34.0,0.15789473,0.15789473,0.0,3.95,0.30769232,4.5,1.75,1480.0,182.0,194.0,380.0,114.0,300.0,0.44444445,0.3125,0.29717144,0.16216215,0.35135135,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,5.0,3.0,3.0,15.0,63.0,1.0,3.0,2.0,5.0,0.13333334,0.2,0.06666667,10.2,0.25,15.0,2.0,1562.0,189.0,203.0,391.0,152.0,347.0,0.74358976,0.31034482,0.43064103,0.07692308,0.102564104,1.0,33.0,56.0,42.666668,197.0,695.0,8.0,17.0,19.0,34.0,0.13043478,0.13043478,0.08695652,9.414286,0.33333334,11.571428,2.142857,1519.0,201.0,213.0,397.0,120.0,307.0,0.625,0.46666667,0.5200625,0.125,0.14583333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,20.0,62.0,58.333332,235.0,772.0,4.0,5.0,24.0,24.0,0.038461536,0.038461536,0.038461536,5.2,0.2173913,3.857143,1.0,1596.0,193.0,207.0,403.0,155.0,355.0,0.64102566,0.44,0.40664104,0.075,0.2,1.0,18.0,59.0,58.0,245.0,944.0,2.0,15.0,46.0,23.0,0.2413793,0.03448276,0.03448276,4.4,0.4117647,4.05,1.35,1551.0,204.0,216.0,404.0,121.0,310.0,0.8484849,0.21428572,0.24451515,0.03030303,0.09090909,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,20.0,40.0,33.333332,153.0,569.0,2.0,11.0,20.0,23.0,0.08695652,0.08695652,0.04347826,7.7,0.3529412,13.5,2.25,1761.0,220.0,235.0,445.0,182.0,396.0,0.60784316,0.516129,0.50892,0.1764706,0.1764706,1.0,37.0,73.0,58.0,265.0,1000.0,3.0,18.0,38.0,39.0,0.0,0.375,0.0,30.2,0.8,108.0,21.0,1767.0,238.0,251.0,471.0,138.0,349.0,0.64705884,0.36363637,0.41543138,0.13461539,0.15384616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,43.0,83.0,64.666664,290.0,1072.0,13.0,15.0,37.0,48.0,0.05263158,0.05263158,0.05263158,7.45,0.33333334,9.0,1.75,1937.0,244.0,260.0,490.0,199.0,447.0,0.47368422,0.2777778,0.2744737,0.10526316,0.36842105,1.0,12.0,24.0,17.666666,80.0,280.0,5.0,3.0,17.0,12.0,0.32142857,0.10714286,0.035714287,4.366667,0.35714287,4.5,1.5,1980.0,267.0,280.0,538.0,153.0,392.0,0.7631579,0.27586207,0.38592106,0.078947365,0.078947365,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.0,44.0,87.0,71.333336,318.0,1176.0,14.0,16.0,42.0,49.0,0.17857143,0.035714287,0.035714287,5.0,0.16666667,1.35,0.75,2147.0,269.0,287.0,543.0,218.0,496.0,0.675,0.4074074,0.443575,0.075,0.175,1.0,48.0,90.0,69.0,318.0,1207.0,4.0,22.0,44.0,50.0,0.11764706,0.05882353,0.05882353,8.2,0.41666666,18.0,2.3333333,2192.0,287.0,301.0,588.0,168.0,434.0,0.6571429,0.17391305,0.23185714,0.027777778,0.22222222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,12.0,15.0,8.666667,48.0,200.0,2.0,10.0,6.0,14.0,0.1764706,0.05882353,0.05882353,5.7,0.45454547,4.5,1.75,2188.0,275.0,293.0,556.0,220.0,508.0,0.6363636,0.42857143,0.3474091,0.045454547,0.27272728,1.0,39.0,100.0,92.0,402.0,1576.0,6.0,30.0,75.0,45.0,0.33333334,0.074074075,0.0,1.7,0.53333336,6.0,1.6666666,2230.0,294.0,308.0,601.0,170.0,442.0,0.675,0.37037036,0.415725,0.04878049,0.19512194,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.0,35.0,70.0,54.333332,250.0,904.0,5.0,14.0,39.0,40.0,0.12,0.0,0.0,2.0,0.42857143,5.4,1.8,2347.0,291.0,310.0,590.0,232.0,549.0,0.6451613,0.15,0.110387094,0.032258064,0.32258064,0.0,0.0,5.0,9.333333,33.0,126.0,0.0,0.0,9.0,0.0,0.21052632,0.0,0.0,1.8666667,0.06666667,0.0,0.16666667,2435.0,334.0,348.0,666.0,189.0,481.0,0.85294116,0.37931034,0.3225294,0.028571429,0.114285715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,50.0,92.0,74.333336,335.0,1245.0,14.0,18.0,45.0,55.0,0.1764706,0.11764706,0.0,4.2,0.45454547,18.0,2.3333333,2382.0,297.0,316.0,600.0,233.0,558.0,0.65789473,0.32,0.3488158,0.02631579,0.23684211,1.0,15.0,32.0,24.333334,110.0,423.0,5.0,6.0,21.0,16.0,0.24242423,0.03030303,0.060606062,5.2,0.2857143,4.5,1.125,2469.0,344.0,358.0,679.0,192.0,489.0,0.625,0.44,0.45375,0.07317073,0.19512194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,39.0,102.0,87.0,369.0,1214.0,10.0,12.0,33.0,47.0,0.0,0.10526316,0.10526316,12.8,0.35714287,13.5,2.7,2413.0,297.0,316.0,605.0,235.0,566.0,0.6969697,0.2173913,0.19054545,0.060606062,0.24242423,1.0,39.0,108.0,105.0,449.0,1756.0,6.0,32.0,89.0,45.0,0.35,0.05,0.0,1.3666667,0.16666667,0.0,0.5,2507.0,360.0,374.0,694.0,199.0,490.0,0.76086956,0.34285715,0.49406523,0.14893617,0.021276595,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,14.0,18.0,13.0,67.0,278.0,2.0,13.0,11.0,18.0,0.2631579,0.15789473,0.0,2.9692307,0.27272728,4.1538463,1.3846154,2656.0,322.0,344.0,673.0,258.0,626.0,0.65957445,0.48387095,0.43177778,0.12765957,0.17021276,0.0,45.0,80.0,63.333332,280.0,1067.0,11.0,19.0,38.0,47.0,0.21052632,0.0,0.05263158,5.3818183,0.53846157,7.3636365,2.1818182,2723.0,399.0,416.0,755.0,221.0,529.0,0.675,0.4074074,0.4334,0.075,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,42.0,93.0,81.666664,370.0,1476.0,11.0,35.0,71.0,51.0,0.071428575,0.035714287,0.035714287,5.2,0.33333334,3.0,1.6666666,2580.0,310.0,330.0,642.0,250.0,610.0,0.6666667,0.33333334,0.28008333,0.055555556,0.25,0.0,8.0,23.0,19.666666,82.0,326.0,3.0,1.0,17.0,9.0,0.18518518,0.037037037,0.0,2.6,0.35,0.0,1.2,2686.0,392.0,407.0,742.0,218.0,521.0,0.825,0.3030303,0.37565,0.05,0.075,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,19.0,51.0,56.333332,234.0,896.0,4.0,17.0,43.0,19.0,0.1923077,0.07692308,0.038461536,4.7,0.33333334,4.5,1.5,2616.0,319.0,340.0,657.0,252.0,618.0,0.675,0.5185185,0.463125,0.05,0.2,1.0,22.0,43.0,29.333334,136.0,512.0,6.0,7.0,28.0,23.0,0.26923078,0.038461536,0.038461536,4.2,0.625,12.6,2.4,2757.0,403.0,420.0,764.0,223.0,537.0,0.6756757,0.28,0.33313513,0.054054055,0.21621622,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,9.0,21.0,22.333334,92.0,344.0,2.0,3.0,19.0,11.0,0.25,0.071428575,0.071428575,5.7714286,0.25,5.142857,1.1428572,2877.0,357.0,382.0,743.0,274.0,687.0,0.71794873,0.39285713,0.2976316,0.051282052,0.23076923,0.0,28.0,70.0,63.666668,278.0,988.0,9.0,17.0,57.0,33.0,0.16666667,0.055555556,0.0,2.45,0.39285713,1.125,1.625,2946.0,433.0,453.0,821.0,233.0,571.0,0.65625,0.23809524,0.3181875,0.060606062,0.21212122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
1.0,47.0,100.0,85.666664,390.0,1557.0,12.0,36.0,76.0,56.0,0.25,0.05,0.05,5.45,0.5,11.25,2.0,2915.0,361.0,386.0,755.0,275.0,695.0,0.68292683,0.35714287,0.40146342,0.024390245,0.19512194,0.0,53.0,93.0,63.0,302.0,1066.0,12.0,21.0,40.0,54.0,0.21428572,0.035714287,0.035714287,4.964706,0.3888889,3.1764705,1.5882353,2982.0,440.0,460.0,834.0,235.0,582.0,0.5897436,0.47826087,0.45320514,0.051282052,0.2820513,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,16.0,39.0,33.0,143.0,520.0,3.0,4.0,27.0,18.0,0.16666667,0.0,0.0,1.7882353,0.36842105,3.1764705,1.2352941,3249.0,396.0,423.0,834.0,300.0,780.0,0.5675676,0.2857143,0.27232432,0.16216215,0.27027026,1.0,53.0,96.0,68.0,324.0,1154.0,12.0,25.0,47.0,54.0,0.3181818,0.18181819,0.0,2.8,0.27272728,0.0,1.4,3262.0,488.0,512.0,916.0,266.0,647.0,0.7894737,0.33333334,0.3333421,0.025,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,34.0,74.0,78.666664,329.0,1289.0,6.0,24.0,67.0,34.0,0.29411766,0.11764706,0.0,2.4,0.11111111,0.0,0.6,3279.0,399.0,427.0,843.0,303.0,788.0,0.6363636,0.3809524,0.35324243,0.0882353,0.23529412,1.0,52.0,143.0,134.0,582.0,2230.0,9.0,42.0,113.0,69.0,0.33333334,0.055555556,0.055555556,4.0,0.2,1.8,0.8,3291.0,490.0,514.0,922.0,270.0,657.0,0.57575756,0.31578946,0.2511515,0.114285715,0.2857143,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,60.0,113.0,91.0,408.0,1517.0,16.0,20.0,56.0,65.0,0.16,0.04,0.0,2.825,0.5,1.6875,1.875,3494.0,427.0,455.0,903.0,323.0,842.0,0.6904762,0.44827586,0.3549756,0.0952381,0.21428572,1.0,54.0,154.0,140.0,611.0,2335.0,9.0,44.0,118.0,71.0,0.1724138,0.06896552,0.0,2.5333333,0.5,3.0,2.1666667,3467.0,516.0,541.0,974.0,280.0,693.0,0.7105263,0.44444445,0.36173683,0.051282052,0.17948718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.0,56.0,131.0,96.0,435.0,1528.0,9.0,22.0,62.0,62.0,0.3448276,0.0,0.03448276,2.0333333,0.5882353,9.0,1.8333334,3526.0,430.0,458.0,911.0,325.0,854.0,0.5882353,0.4,0.28358823,0.05882353,0.3529412,1.0,34.0,93.0,92.0,387.0,1400.0,10.0,23.0,85.0,42.0,0.4074074,0.074074075,0.0,0.9142857,0.5,3.857143,1.2857143,3504.0,527.0,552.0,989.0,282.0,704.0,0.625,0.56,0.45312822,0.04761905,0.26190478,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.0,51.0,135.0,109.0,466.0,1551.0,12.0,14.0,45.0,59.0,0.083333336,0.041666668,0.041666668,5.6,0.35,5.4,1.8,3567.0,441.0,469.0,927.0,330.0,869.0,0.5652174,0.61538464,0.40647826,0.10638298,0.31914893,1.0,21.0,61.0,50.0,219.0,862.0,6.0,8.0,43.0,25.0,0.3478261,0.13043478,0.0,1.45,0.8181818,13.5,3.0,3547.0,534.0,560.0,1005.0,285.0,711.0,0.76086956,0.42857143,0.4202826,0.06521739,0.1521739,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,68.0,120.0,94.0,427.0,1578.0,17.0,22.0,57.0,73.0,0.05263158,0.10526316,0.05263158,9.866667,0.42857143,24.0,3.0,3675.0,459.0,488.0,965.0,341.0,890.0,0.6666667,0.33333334,0.30375,0.055555556,0.25,0.0,22.0,66.0,57.0,244.0,948.0,7.0,9.0,50.0,26.0,0.28,0.04,0.04,3.4857142,0.25,1.2857143,0.85714287,3659.0,567.0,594.0,1044.0,298.0,726.0,0.67346936,0.36363637,0.45036736,0.12244898,0.12244898,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,59.0,140.0,102.0,461.0,1607.0,11.0,23.0,66.0,66.0,0.15384616,0.038461536,0.07692308,6.7,0.36842105,4.5,1.6666666,3712.0,467.0,499.0,976.0,350.0,897.0,0.6122449,0.33333334,0.38685417,0.18367347,0.14285715,0.0,30.0,66.0,60.333332,259.0,1017.0,7.0,17.0,49.0,34.0,0.14285715,0.04761905,0.04761905,5.2,0.3125,5.4,1.4,3696.0,574.0,604.0,1057.0,303.0,732.0,0.65909094,0.3448276,0.4364091,0.11363637,0.13636364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.0,38.0,89.0,97.666664,403.0,1573.0,7.0,26.0,82.0,39.0,0.23076923,0.0,0.038461536,3.3666666,0.31578946,3.0,1.1666666,3751.0,469.0,501.0,987.0,352.0,904.0,0.75609756,0.32258064,0.31060976,0.04878049,0.17073171,1.0,27.0,48.0,44.666668,199.0,733.0,7.0,11.0,30.0,30.0,0.2,0.05,0.05,4.7,0.14285715,1.6875,0.75,3733.0,576.0,607.0,1064.0,304.0,742.0,0.68421054,0.23076923,0.22139473,0.025641026,0.25641024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
